customer_id,signup_date,plan_tier,monthly_price,contract_type,payment_method,country,industry,company_size_employees,monthly_active_users_pct,feature_adoption_count,support_tickets_90d,avg_csat_score,failed_payments_90d,last_login_days_ago,churned,churn_date,tenure_months,lifetime_revenue
C00673,2024-02-01,Pro,79,Month-to-month,Credit Card,USA,Education,3,0.786,8,1,3.18,0,8,0,,31,2449
C00674,2025-06-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Education,21,0.425,4,2,3.72,0,0,0,,15,435
C00675,2024-07-01,Basic,29,Month-to-month,Credit Card,India,Manufacturing,14,0.38,4,0,3.6,0,0,0,,26,754
C00676,2026-03-01,Pro,79,Month-to-month,ACH/Bank Transfer,Germany,Education,18,0.456,5,0,4.88,0,0,0,,6,474
C00677,2025-06-01,Basic,29,2-Year,ACH/Bank Transfer,India,Manufacturing,5,0.939,6,0,4.41,1,2,0,,15,435
C00678,2023-02-01,Pro,79,Month-to-month,Credit Card,Canada,Finance,18,0.483,6,2,2.06,2,19,1,2025-01-01,24,1896
C00679,2025-06-01,Basic,29,Month-to-month,Credit Card,UK,Healthcare,10,0.799,3,2,4.24,2,7,0,,15,435
C00680,2025-10-01,Pro,79,Month-to-month,Credit Card,USA,Manufacturing,40,0.723,4,2,4.3,1,4,1,2026-03-01,6,474
C00681,2024-05-01,Basic,29,1-Year,Credit Card,India,E-commerce,5,0.776,6,1,3.78,1,8,0,,28,812
C00682,2024-07-01,Pro,79,Month-to-month,Credit Card,Australia,E-commerce,72,0.652,3,2,4.16,1,10,0,,26,2054
C00683,2023-08-01,Basic,29,2-Year,Credit Card,USA,Nonprofit,11,0.276,5,1,4.65,1,29,1,2024-06-01,11,319
C00684,2023-04-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Marketing/Agency,2,0.611,1,0,4.09,0,24,1,2024-12-01,21,609
C00685,2024-09-01,Pro,79,2-Year,Credit Card,USA,E-commerce,29,0.969,6,2,3.03,0,13,0,,24,1896
C00686,2024-11-01,Basic,29,Month-to-month,Manual Invoice,India,E-commerce,15,0.344,3,1,3.31,1,4,0,,22,638
C00687,2025-01-01,Basic,29,1-Year,ACH/Bank Transfer,Canada,Finance,26,0.807,5,1,4.08,0,6,0,,20,580
C00688,2025-08-01,Pro,79,2-Year,ACH/Bank Transfer,UK,Education,5,0.478,1,0,3.04,1,13,0,,13,1027
C00689,2026-05-01,Pro,79,Month-to-month,Manual Invoice,Germany,Finance,8,0.77,4,0,5.0,0,1,0,,4,316
C00690,2023-09-01,Basic,29,1-Year,PayPal,Germany,Nonprofit,35,0.624,3,1,4.71,0,1,0,,36,1044
C00691,2026-03-01,Pro,79,1-Year,PayPal,UK,SaaS/Tech,75,0.705,4,2,3.78,1,6,0,,6,474
C00692,2023-03-01,Pro,79,1-Year,Manual Invoice,UK,Finance,4,0.158,9,2,4.36,2,6,1,2026-01-01,35,2765
C00693,2023-02-01,Pro,79,2-Year,ACH/Bank Transfer,Canada,SaaS/Tech,5,0.648,5,0,4.16,0,2,0,,43,3397
C00694,2026-05-01,Pro,79,1-Year,Credit Card,UK,Education,14,0.657,2,0,5.0,0,4,0,,4,316
C00695,2023-02-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,India,Education,69,0.528,5,1,3.29,2,1,1,2024-09-01,20,3980
C00696,2025-08-01,Basic,29,Month-to-month,ACH/Bank Transfer,UK,Finance,9,0.843,7,4,4.49,1,1,0,,13,377
C00697,2023-03-01,Pro,79,1-Year,ACH/Bank Transfer,India,Healthcare,13,0.407,3,0,3.45,2,16,0,,42,3318
C00698,2025-01-01,Basic,29,2-Year,Credit Card,India,Nonprofit,11,0.597,7,0,4.01,2,3,1,2025-01-01,1,29
C00699,2023-09-01,Basic,29,2-Year,Credit Card,USA,E-commerce,113,0.168,9,0,2.91,0,9,0,,36,1044
C00700,2025-03-01,Basic,29,Month-to-month,Credit Card,USA,Nonprofit,16,0.241,7,1,4.98,1,0,0,,18,522
C00701,2026-07-01,Pro,79,1-Year,Credit Card,USA,SaaS/Tech,17,0.26,3,1,2.32,2,3,0,,2,158
C00702,2025-11-01,Pro,79,2-Year,Manual Invoice,USA,Healthcare,59,0.707,8,1,2.88,2,8,0,,10,790
C00703,2024-01-01,Enterprise,199,1-Year,PayPal,India,Education,21,0.59,6,0,3.62,0,4,1,2025-11-01,23,4577
C00704,2025-04-01,Basic,29,Month-to-month,Credit Card,UK,Manufacturing,12,0.52,3,1,3.96,1,2,1,2026-04-01,13,377
C00705,2026-05-01,Basic,29,Month-to-month,Credit Card,Canada,Marketing/Agency,8,0.676,3,0,3.28,2,7,0,,4,116
C00706,2024-09-01,Enterprise,199,Month-to-month,Credit Card,USA,Education,8,0.665,3,1,2.69,0,5,1,2025-12-01,16,3184
C00707,2024-12-01,Basic,29,1-Year,ACH/Bank Transfer,Germany,SaaS/Tech,8,0.611,3,1,3.72,0,29,0,,21,609
C00708,2025-09-01,Enterprise,199,Month-to-month,Credit Card,UK,Education,12,1.0,4,1,4.32,0,6,0,,12,2388
C00709,2025-01-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,USA,Healthcare,20,0.58,4,2,4.87,0,2,0,,20,3980
C00710,2026-04-01,Basic,29,1-Year,ACH/Bank Transfer,Canada,Marketing/Agency,3,0.53,1,2,2.98,0,21,1,2026-07-01,4,116
C00711,2023-03-01,Basic,29,Month-to-month,PayPal,India,SaaS/Tech,71,0.6,3,2,2.47,1,14,1,2024-07-01,17,493
C00712,2023-02-01,Enterprise,199,Month-to-month,Manual Invoice,UK,E-commerce,66,0.546,5,0,4.6,0,2,0,,43,8557
C00713,2023-12-01,Basic,29,Month-to-month,Credit Card,UK,Finance,369,0.333,4,2,2.91,0,8,0,,33,957
C00714,2023-05-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Marketing/Agency,27,0.478,3,2,4.97,1,1,1,2023-10-01,6,174
C00715,2025-04-01,Pro,79,Month-to-month,Credit Card,USA,Manufacturing,22,0.401,9,1,4.55,1,7,0,,17,1343
C00716,2025-10-01,Pro,79,Month-to-month,ACH/Bank Transfer,Canada,E-commerce,11,0.994,4,1,2.52,1,1,1,2025-12-01,3,237
C00717,2025-12-01,Basic,29,Month-to-month,Credit Card,India,Nonprofit,21,1.0,6,1,3.28,1,15,0,,9,261
C00718,2026-05-01,Pro,79,Month-to-month,Credit Card,USA,Finance,14,0.497,1,1,3.69,0,0,0,,4,316
C00719,2025-04-01,Basic,29,Month-to-month,ACH/Bank Transfer,India,Manufacturing,6,0.352,4,0,3.75,0,49,0,,17,493
C00720,2023-03-01,Enterprise,199,Month-to-month,Manual Invoice,UK,Manufacturing,8,0.448,4,0,3.91,0,10,0,,42,8358
C00721,2023-07-01,Enterprise,199,1-Year,Credit Card,USA,Education,8,0.667,6,3,3.68,0,2,1,2026-07-01,37,7363
C00722,2025-07-01,Basic,29,Month-to-month,Credit Card,USA,Manufacturing,16,0.643,1,1,4.68,1,14,0,,14,406
C00723,2024-05-01,Pro,79,Month-to-month,Credit Card,Canada,Marketing/Agency,4,0.493,3,0,2.99,0,15,0,,28,2212
C00724,2024-08-01,Pro,79,Month-to-month,Manual Invoice,Australia,Manufacturing,14,0.482,5,2,4.03,0,22,0,,25,1975
C00725,2026-04-01,Pro,79,2-Year,Credit Card,USA,SaaS/Tech,4,0.156,6,2,4.49,0,18,0,,5,395
C00726,2024-09-01,Basic,29,1-Year,Credit Card,Germany,SaaS/Tech,28,0.505,2,0,4.51,0,0,0,,24,696
C00727,2025-05-01,Basic,29,1-Year,Credit Card,India,Healthcare,13,0.583,4,1,4.06,1,10,0,,16,464
C00728,2025-11-01,Basic,29,Month-to-month,Credit Card,Germany,Nonprofit,30,0.344,4,2,4.41,0,6,0,,10,290
C00729,2023-10-01,Pro,79,2-Year,Credit Card,USA,Nonprofit,6,0.405,3,0,3.65,0,8,0,,35,2765
C00730,2023-04-01,Pro,79,Month-to-month,Credit Card,Germany,SaaS/Tech,8,0.378,5,2,2.93,0,0,0,,41,3239
C00731,2026-03-01,Basic,29,Month-to-month,PayPal,India,SaaS/Tech,67,0.444,6,7,4.09,1,4,0,,6,174
C00732,2023-08-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Nonprofit,14,0.503,4,3,4.16,0,25,0,,37,1073
C00733,2024-02-01,Basic,29,1-Year,Credit Card,USA,Marketing/Agency,9,0.496,7,2,4.48,0,6,0,,31,899
C00734,2025-11-01,Enterprise,199,Month-to-month,PayPal,Germany,Manufacturing,16,0.43,2,1,4.53,0,0,0,,10,1990
C00735,2024-05-01,Pro,79,1-Year,Credit Card,Australia,Marketing/Agency,5,0.837,4,0,3.61,2,4,0,,28,2212
C00736,2026-02-01,Basic,29,Month-to-month,Manual Invoice,India,Nonprofit,118,0.497,3,0,3.11,1,31,0,,7,203
C00737,2025-03-01,Pro,79,Month-to-month,ACH/Bank Transfer,Germany,Marketing/Agency,15,0.569,4,1,3.16,0,24,0,,18,1422
C00738,2023-09-01,Pro,79,2-Year,ACH/Bank Transfer,USA,Healthcare,5,0.582,3,1,3.79,1,5,0,,36,2844
C00739,2023-09-01,Basic,29,Month-to-month,ACH/Bank Transfer,UK,Manufacturing,7,0.731,5,1,4.02,2,10,0,,36,1044
C00740,2025-04-01,Enterprise,199,Month-to-month,Credit Card,India,Healthcare,11,0.5,4,1,5.0,0,3,0,,17,3383
C00741,2026-05-01,Pro,79,2-Year,Credit Card,India,Marketing/Agency,110,0.39,4,3,3.36,0,2,0,,4,316
C00742,2024-09-01,Pro,79,1-Year,ACH/Bank Transfer,UK,Healthcare,183,0.923,7,0,4.01,1,16,0,,24,1896
C00743,2023-09-01,Enterprise,199,Month-to-month,Credit Card,USA,Manufacturing,11,0.693,4,5,2.78,0,4,1,2024-01-01,5,995
C00744,2024-11-01,Basic,29,1-Year,Credit Card,Australia,Marketing/Agency,7,0.126,1,2,2.93,1,15,0,,22,638
C00745,2024-10-01,Basic,29,Month-to-month,Credit Card,USA,Finance,20,0.66,3,1,4.51,0,11,0,,23,667
C00746,2023-09-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,Canada,Education,3,0.346,3,1,3.42,0,0,1,2023-12-01,4,796
C00747,2023-03-01,Pro,79,Month-to-month,Credit Card,India,E-commerce,60,0.395,2,0,2.41,0,40,0,,42,3318
C00748,2024-08-01,Basic,29,Month-to-month,Manual Invoice,India,E-commerce,18,0.684,9,2,3.69,0,13,0,,25,725
C00749,2024-09-01,Basic,29,1-Year,Credit Card,Canada,E-commerce,26,0.59,4,0,3.84,1,5,1,2025-10-01,14,406
C00750,2026-06-01,Basic,29,2-Year,Manual Invoice,India,Finance,31,0.425,6,2,2.86,0,16,0,,3,87
C00751,2025-06-01,Enterprise,199,Month-to-month,Credit Card,UK,Manufacturing,5,0.69,2,2,4.5,0,8,0,,15,2985
C00752,2024-05-01,Enterprise,199,1-Year,Credit Card,Canada,Manufacturing,34,0.72,3,1,3.54,1,0,1,2026-03-01,23,4577
C00753,2023-12-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Finance,12,0.314,6,1,2.5,2,2,1,2024-06-01,7,203
C00754,2023-01-01,Pro,79,2-Year,Manual Invoice,India,Finance,44,0.443,1,1,4.48,0,64,1,2023-04-01,4,316
C00755,2025-01-01,Enterprise,199,Month-to-month,Credit Card,USA,Marketing/Agency,12,0.708,5,1,4.23,0,11,1,2025-11-01,11,2189
C00756,2025-05-01,Enterprise,199,Month-to-month,Credit Card,UK,Education,108,0.429,2,2,1.35,0,24,0,,16,3184
C00757,2025-08-01,Basic,29,2-Year,Credit Card,Canada,E-commerce,11,0.4,3,0,4.09,0,3,0,,13,377
C00758,2023-02-01,Pro,79,1-Year,Credit Card,USA,Nonprofit,54,0.233,4,1,3.77,2,18,1,2024-05-01,16,1264
C00759,2026-01-01,Basic,29,Month-to-month,Credit Card,India,Manufacturing,43,0.814,6,3,3.85,0,17,1,2026-07-01,7,203
C00760,2023-06-01,Pro,79,Month-to-month,Credit Card,UK,E-commerce,6,0.233,6,0,4.09,1,21,0,,39,3081
C00761,2025-05-01,Basic,29,2-Year,PayPal,Canada,E-commerce,43,0.397,4,1,4.08,0,3,1,2025-12-01,8,232
C00762,2023-03-01,Pro,79,1-Year,Manual Invoice,India,Healthcare,31,0.635,5,3,3.71,0,7,1,2023-12-01,10,790
C00763,2026-06-01,Basic,29,1-Year,Credit Card,USA,Finance,15,0.677,5,3,3.74,0,2,0,,3,87
C00764,2023-09-01,Basic,29,Month-to-month,Credit Card,Germany,SaaS/Tech,12,0.652,4,0,2.97,1,11,0,,36,1044
C00765,2025-10-01,Pro,79,2-Year,Credit Card,USA,SaaS/Tech,16,0.712,5,2,3.32,2,9,0,,11,869
C00766,2025-10-01,Basic,29,1-Year,Credit Card,India,E-commerce,35,0.368,4,2,5.0,0,58,0,,11,319
C00767,2025-02-01,Basic,29,1-Year,Credit Card,USA,SaaS/Tech,49,0.302,2,1,3.97,1,5,0,,19,551
C00768,2023-01-01,Enterprise,199,1-Year,Credit Card,Australia,Marketing/Agency,3,0.979,6,0,3.18,2,1,1,2024-04-01,16,3184
C00769,2024-10-01,Basic,29,Month-to-month,Credit Card,Canada,E-commerce,8,0.478,5,2,3.99,0,3,0,,23,667
C00770,2025-05-01,Pro,79,Month-to-month,PayPal,Canada,Marketing/Agency,22,0.993,5,2,5.0,2,6,1,2026-08-01,16,1264
C00771,2026-04-01,Basic,29,1-Year,Credit Card,UK,Finance,15,0.45,3,0,3.62,0,20,0,,5,145
C00772,2025-07-01,Pro,79,2-Year,Credit Card,USA,Healthcare,71,0.261,1,0,3.13,1,8,0,,14,1106
C00773,2026-03-01,Enterprise,199,Month-to-month,Credit Card,Canada,Marketing/Agency,25,0.406,5,2,3.76,0,3,1,2026-07-01,5,995
C00774,2023-06-01,Basic,29,Month-to-month,Credit Card,India,Marketing/Agency,7,0.432,2,1,4.16,1,4,1,2025-06-01,25,725
C00775,2024-08-01,Pro,79,1-Year,PayPal,Australia,Finance,38,0.485,2,0,5.0,0,1,0,,25,1975
C00776,2025-12-01,Basic,29,1-Year,Credit Card,Canada,Education,7,0.987,3,0,4.0,0,8,0,,9,261
C00777,2025-04-01,Basic,29,2-Year,Credit Card,USA,Finance,5,0.909,2,0,4.05,1,46,0,,17,493
C00778,2024-01-01,Basic,29,Month-to-month,Credit Card,USA,Finance,78,0.418,0,1,4.37,1,3,1,2026-04-01,28,812
C00779,2023-01-01,Basic,29,2-Year,Credit Card,India,Education,10,0.896,6,2,1.87,1,4,0,,44,1276
C00780,2025-02-01,Pro,79,Month-to-month,ACH/Bank Transfer,Canada,SaaS/Tech,7,0.422,3,1,3.43,1,0,0,,19,1501
C00781,2023-04-01,Basic,29,2-Year,Manual Invoice,Australia,E-commerce,30,0.208,3,1,5.0,0,4,0,,41,1189
C00782,2023-01-01,Pro,79,Month-to-month,Credit Card,USA,E-commerce,10,0.309,4,1,2.61,0,12,1,2023-07-01,7,553
C00783,2026-02-01,Basic,29,1-Year,Credit Card,Australia,Nonprofit,25,0.762,1,1,5.0,1,8,0,,7,203
C00784,2025-05-01,Enterprise,199,1-Year,Credit Card,USA,Healthcare,20,0.563,7,1,4.98,1,1,0,,16,3184
C00785,2025-09-01,Basic,29,Month-to-month,PayPal,USA,Education,39,0.426,4,0,4.18,0,17,0,,12,348
C00786,2025-10-01,Pro,79,1-Year,Credit Card,USA,Finance,10,0.565,4,0,5.0,0,7,0,,11,869
C00787,2024-01-01,Basic,29,Month-to-month,Credit Card,USA,SaaS/Tech,3,0.694,10,0,3.29,0,4,0,,32,928
C00788,2023-04-01,Basic,29,Month-to-month,Credit Card,USA,Education,2,0.421,2,1,3.22,0,12,1,2026-06-01,39,1131
C00789,2026-07-01,Enterprise,199,Month-to-month,Credit Card,Germany,Marketing/Agency,12,0.298,1,2,3.47,2,11,0,,2,398
C00790,2024-10-01,Pro,79,Month-to-month,Credit Card,India,Finance,12,0.19,3,1,4.94,0,9,0,,23,1817
C00791,2026-04-01,Basic,29,1-Year,PayPal,USA,Healthcare,4,0.589,6,2,4.78,0,18,0,,5,145
C00792,2026-06-01,Basic,29,Month-to-month,Credit Card,Canada,Education,50,0.665,3,2,3.67,1,27,0,,3,87
C00793,2024-06-01,Basic,29,2-Year,Credit Card,India,SaaS/Tech,35,0.468,2,2,4.64,0,13,1,2025-03-01,10,290
C00794,2024-10-01,Basic,29,1-Year,Credit Card,India,Manufacturing,53,0.929,3,2,3.56,0,10,0,,23,667
C00795,2024-12-01,Enterprise,199,Month-to-month,Credit Card,USA,E-commerce,12,0.377,4,3,3.09,0,5,0,,21,4179
C00796,2023-12-01,Basic,29,1-Year,Credit Card,Canada,Education,6,0.548,4,1,3.99,0,3,0,,33,957
C00797,2024-01-01,Basic,29,2-Year,ACH/Bank Transfer,UK,Healthcare,7,0.209,4,1,2.54,2,11,1,2024-02-01,2,58
C00798,2025-02-01,Basic,29,Month-to-month,ACH/Bank Transfer,Canada,SaaS/Tech,20,0.459,4,1,3.43,1,30,1,2026-01-01,12,348
C00799,2023-12-01,Basic,29,Month-to-month,Credit Card,Germany,Healthcare,20,0.678,6,0,3.34,0,11,0,,33,957
C00800,2024-05-01,Pro,79,Month-to-month,Credit Card,Germany,Healthcare,9,0.299,8,1,4.14,0,24,0,,28,2212
C00801,2023-10-01,Enterprise,199,Month-to-month,Credit Card,Canada,Manufacturing,22,0.414,4,2,4.96,0,11,1,2024-11-01,14,2786
C00802,2023-03-01,Basic,29,Month-to-month,Credit Card,Australia,Education,26,0.763,6,1,3.45,0,6,0,,42,1218
C00803,2023-12-01,Pro,79,1-Year,ACH/Bank Transfer,India,Nonprofit,7,0.324,5,1,3.93,0,9,0,,33,2607
C00804,2023-12-01,Basic,29,Month-to-month,Credit Card,USA,SaaS/Tech,3,0.598,4,1,4.07,0,1,0,,33,957
C00805,2024-02-01,Basic,29,2-Year,ACH/Bank Transfer,USA,Finance,1,0.689,9,0,4.86,0,22,0,,31,899
C00806,2024-12-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,E-commerce,4,0.175,3,1,5.0,0,8,0,,21,1659
C00807,2023-06-01,Basic,29,Month-to-month,Credit Card,UK,Healthcare,29,0.725,3,0,4.34,0,6,0,,39,1131
C00808,2023-03-01,Enterprise,199,Month-to-month,Credit Card,Australia,Manufacturing,85,0.664,3,0,4.22,1,7,0,,42,8358
C00809,2023-05-01,Pro,79,1-Year,ACH/Bank Transfer,Canada,Manufacturing,2,0.501,8,3,4.06,2,4,0,,40,3160
C00810,2025-07-01,Enterprise,199,2-Year,ACH/Bank Transfer,India,Manufacturing,64,0.456,5,0,4.37,0,14,0,,14,2786
C00811,2024-06-01,Pro,79,Month-to-month,ACH/Bank Transfer,India,Healthcare,30,0.555,5,2,5.0,0,6,0,,27,2133
C00812,2023-07-01,Basic,29,2-Year,ACH/Bank Transfer,Germany,Education,31,0.79,3,1,3.84,0,12,0,,38,1102
C00813,2025-10-01,Pro,79,Month-to-month,Credit Card,India,Finance,24,0.476,3,0,4.29,0,5,0,,11,869
C00814,2025-03-01,Basic,29,1-Year,Manual Invoice,Canada,Healthcare,63,0.544,7,1,4.18,1,13,0,,18,522
C00815,2026-04-01,Basic,29,Month-to-month,ACH/Bank Transfer,Germany,SaaS/Tech,11,0.422,4,3,5.0,0,4,0,,5,145
C00816,2025-09-01,Enterprise,199,Month-to-month,Credit Card,USA,Education,9,0.668,7,1,4.92,0,3,0,,12,2388
C00817,2024-05-01,Enterprise,199,Month-to-month,Credit Card,Germany,Finance,22,0.46,3,1,5.0,1,10,1,2025-03-01,11,2189
C00818,2024-04-01,Pro,79,2-Year,Manual Invoice,USA,Healthcare,12,0.533,5,1,2.28,1,57,0,,29,2291
C00819,2026-05-01,Pro,79,Month-to-month,Credit Card,UK,SaaS/Tech,24,0.685,2,1,3.47,0,8,1,2026-08-01,4,316
C00820,2025-01-01,Enterprise,199,1-Year,ACH/Bank Transfer,Australia,Finance,17,0.575,6,2,4.84,0,7,0,,20,3980
C00821,2025-10-01,Pro,79,2-Year,Credit Card,India,Manufacturing,1,0.308,2,5,4.77,0,4,0,,11,869
C00822,2025-04-01,Basic,29,1-Year,PayPal,USA,Healthcare,22,0.347,7,0,3.56,2,2,0,,17,493
C00823,2024-08-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,Australia,Nonprofit,3,0.51,4,2,2.86,0,8,0,,25,4975
C00824,2023-01-01,Basic,29,Month-to-month,Credit Card,Canada,Education,50,0.908,4,6,4.67,0,30,1,2024-11-01,23,667
C00825,2026-04-01,Pro,79,Month-to-month,PayPal,UK,Finance,21,0.385,4,3,3.95,0,6,0,,5,395
C00826,2025-06-01,Pro,79,1-Year,PayPal,UK,Marketing/Agency,71,0.388,9,2,3.52,2,1,1,2026-02-01,9,711
C00827,2024-04-01,Basic,29,Month-to-month,Credit Card,USA,Finance,5,0.787,9,2,4.17,2,2,0,,29,841
C00828,2023-12-01,Basic,29,1-Year,Credit Card,India,Education,25,0.529,2,3,4.19,0,6,0,,33,957
C00829,2025-10-01,Pro,79,Month-to-month,Credit Card,USA,Nonprofit,12,0.669,5,3,2.11,0,0,1,2026-02-01,5,395
C00830,2024-06-01,Enterprise,199,Month-to-month,Credit Card,Canada,Healthcare,6,0.478,6,5,2.42,0,30,0,,27,5373
C00831,2024-03-01,Basic,29,1-Year,PayPal,India,Education,35,0.431,6,1,4.27,1,5,0,,30,870
C00832,2025-10-01,Enterprise,199,1-Year,PayPal,India,E-commerce,8,0.787,3,3,5.0,0,14,0,,11,2189
C00833,2026-01-01,Basic,29,Month-to-month,Credit Card,Canada,Education,9,0.091,5,3,4.41,0,50,0,,8,232
C00834,2025-07-01,Enterprise,199,1-Year,ACH/Bank Transfer,Australia,E-commerce,28,0.621,7,0,4.25,0,10,0,,14,2786
C00835,2025-03-01,Basic,29,Month-to-month,ACH/Bank Transfer,Germany,Healthcare,28,0.844,0,1,5.0,0,6,0,,18,522
C00836,2026-06-01,Enterprise,199,Month-to-month,Manual Invoice,UK,Manufacturing,54,0.755,3,3,3.26,1,1,0,,3,597
C00837,2025-07-01,Enterprise,199,Month-to-month,Credit Card,India,Healthcare,2,0.542,4,2,5.0,1,21,0,,14,2786
C00838,2024-06-01,Pro,79,1-Year,ACH/Bank Transfer,India,Marketing/Agency,39,0.63,10,2,5.0,0,27,0,,27,2133
C00839,2026-06-01,Pro,79,Month-to-month,Credit Card,USA,E-commerce,38,0.264,6,1,4.41,0,9,0,,3,237
C00840,2026-06-01,Pro,79,Month-to-month,Manual Invoice,USA,Education,6,0.662,1,0,3.72,0,8,0,,3,237
C00841,2024-01-01,Enterprise,199,Month-to-month,Credit Card,India,Education,5,0.467,6,1,2.72,0,0,0,,32,6368
C00842,2025-03-01,Basic,29,Month-to-month,Credit Card,Germany,Finance,5,0.465,4,1,3.84,0,34,0,,18,522
C00843,2023-04-01,Enterprise,199,Month-to-month,Manual Invoice,USA,Manufacturing,21,0.647,2,1,4.21,0,12,1,2024-02-01,11,2189
C00844,2026-06-01,Basic,29,1-Year,Manual Invoice,Australia,E-commerce,16,0.53,3,1,4.7,2,25,0,,3,87
C00845,2025-11-01,Pro,79,1-Year,Credit Card,USA,Finance,2,0.501,3,2,3.77,1,4,0,,10,790
C00846,2025-08-01,Pro,79,Month-to-month,Credit Card,USA,Finance,9,0.572,7,0,5.0,1,29,0,,13,1027
C00847,2025-11-01,Basic,29,1-Year,Credit Card,UK,Manufacturing,161,0.627,5,0,3.77,0,9,0,,10,290
C00848,2025-07-01,Pro,79,1-Year,Credit Card,Germany,Finance,16,0.815,4,0,2.45,0,24,0,,14,1106
C00849,2023-10-01,Pro,79,1-Year,Manual Invoice,Germany,Education,4,0.603,4,1,4.53,1,12,0,,35,2765
C00850,2025-03-01,Basic,29,1-Year,Credit Card,USA,Finance,8,0.259,1,0,4.4,0,11,0,,18,522
C00851,2024-09-01,Pro,79,Month-to-month,PayPal,Canada,Manufacturing,9,0.429,4,2,4.35,0,27,0,,24,1896
C00852,2025-07-01,Enterprise,199,Month-to-month,Credit Card,USA,E-commerce,19,0.612,5,1,4.02,2,23,0,,14,2786
C00853,2023-06-01,Enterprise,199,2-Year,ACH/Bank Transfer,Canada,Marketing/Agency,14,0.476,2,1,4.46,0,22,0,,39,7761
C00854,2026-06-01,Enterprise,199,2-Year,Credit Card,USA,Marketing/Agency,46,0.61,10,0,4.74,0,7,0,,3,597
C00855,2024-07-01,Basic,29,Month-to-month,Credit Card,USA,SaaS/Tech,6,0.395,2,1,3.83,0,68,0,,26,754
C00856,2024-11-01,Enterprise,199,1-Year,Credit Card,India,SaaS/Tech,3,0.606,4,1,3.65,0,0,0,,22,4378
C00857,2026-01-01,Basic,29,Month-to-month,ACH/Bank Transfer,Canada,Manufacturing,6,0.37,5,3,4.41,1,3,1,2026-07-01,7,203
C00858,2023-09-01,Pro,79,1-Year,Manual Invoice,Canada,Nonprofit,118,0.6,5,1,4.24,2,11,1,2023-12-01,4,316
C00859,2025-03-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Marketing/Agency,31,0.49,8,0,3.31,1,1,0,,18,522
C00860,2025-12-01,Pro,79,1-Year,ACH/Bank Transfer,Germany,E-commerce,13,0.268,4,4,4.71,0,18,0,,9,711
C00861,2026-02-01,Basic,29,Month-to-month,Credit Card,UK,Nonprofit,43,0.504,3,1,5.0,2,3,0,,7,203
C00862,2023-05-01,Pro,79,Month-to-month,Credit Card,Australia,Healthcare,42,0.393,7,1,3.45,0,31,0,,40,3160
C00863,2024-09-01,Enterprise,199,2-Year,PayPal,USA,SaaS/Tech,42,0.64,6,0,4.73,1,5,0,,24,4776
C00864,2023-02-01,Basic,29,Month-to-month,Manual Invoice,India,Nonprofit,49,0.391,2,1,4.49,0,73,1,2024-10-01,21,609
C00865,2026-02-01,Basic,29,1-Year,Credit Card,India,Education,23,1.0,4,2,2.14,1,4,0,,7,203
C00866,2024-10-01,Pro,79,1-Year,Manual Invoice,Canada,Manufacturing,14,0.664,5,3,3.84,1,25,0,,23,1817
C00867,2026-03-01,Basic,29,Month-to-month,Credit Card,USA,Finance,15,0.733,2,1,3.48,0,5,0,,6,174
C00868,2024-08-01,Enterprise,199,Month-to-month,Credit Card,Australia,Healthcare,20,0.4,4,3,3.88,0,12,0,,25,4975
C00869,2024-08-01,Enterprise,199,1-Year,Credit Card,Canada,Finance,19,0.791,3,0,5.0,0,13,0,,25,4975
C00870,2025-08-01,Basic,29,1-Year,PayPal,USA,Manufacturing,19,0.529,4,1,3.05,2,4,0,,13,377
C00871,2024-04-01,Enterprise,199,Month-to-month,Credit Card,USA,Manufacturing,139,0.504,5,1,3.47,0,0,0,,29,5771
C00872,2023-03-01,Basic,29,Month-to-month,Credit Card,USA,Marketing/Agency,40,0.228,3,1,3.13,0,34,1,2025-03-01,25,725
C00873,2025-10-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,E-commerce,22,0.769,2,1,3.31,0,28,0,,11,869
C00874,2024-01-01,Enterprise,199,2-Year,Manual Invoice,India,E-commerce,38,1.0,2,1,5.0,0,10,0,,32,6368
C00875,2023-12-01,Pro,79,1-Year,Manual Invoice,Canada,Manufacturing,93,0.818,4,0,4.5,0,1,0,,33,2607
C00876,2025-02-01,Basic,29,Month-to-month,Credit Card,India,Manufacturing,39,0.466,4,0,5.0,1,40,0,,19,551
C00877,2025-04-01,Basic,29,1-Year,Credit Card,Germany,Finance,2,0.81,4,1,2.86,1,0,0,,17,493
C00878,2025-12-01,Enterprise,199,Month-to-month,Credit Card,Germany,Manufacturing,13,0.611,5,2,4.11,0,7,0,,9,1791
